course,term,avg,alltime_avg,diff_from_avg,credits,prof
ACCT351,F2016,3.0,2.9916666666666667,0.008333333333333304,3.0,"Tsang, Desmond"
ACCT351,F2016,3.0,2.9916666666666667,0.008333333333333304,3.0,"Abrams, Amanda"
ACCT351,F2016,3.0,2.9916666666666667,0.008333333333333304,3.0,"Marianer, Michael"
ACCT351,F2016,3.0,2.9916666666666667,0.008333333333333304,3.0,"Murray, Michael George"
ACCT351,W2017,3.0,2.9916666666666667,0.008333333333333304,3.0,"Abrams, Amanda"
ACCT351,W2017,3.0,2.9916666666666667,0.008333333333333304,3.0,"Hindo, Rima"
ACCT351,F2017,3.0,2.9916666666666667,0.008333333333333304,3.0,"Tsang, Desmond"
ACCT351,F2017,3.0,2.9916666666666667,0.008333333333333304,3.0,"Abrams, Amanda"
ACCT351,F2017,3.0,2.9916666666666667,0.008333333333333304,3.0,"Cecere, Ralph"
ACCT351,W2019,3.0,2.9916666666666667,0.008333333333333304,3.0,"Abrams, Amanda"
ACCT351,W2019,3.0,2.9916666666666667,0.008333333333333304,3.0,"Murray, Michael George"
ACCT351,F2019,2.3,2.9916666666666667,-0.6916666666666669,3.0,"Cecere, Ralph"
ACCT351,S2020,3.0,2.9916666666666667,0.008333333333333304,3.0,"Cecere, Ralph"
ACCT351,F2020,3.3,2.9916666666666667,0.3083333333333331,3.0,"Tsang, Desmond"
ACCT351,S2021,3.3,2.9916666666666667,0.3083333333333331,3.0,"Cecere, Ralph"
ACCT351,F2021,2.7,2.9916666666666667,-0.2916666666666665,3.0,"Cecere, Ralph"
ACCT351,W2022,3.3,2.9916666666666667,0.3083333333333331,3.0,"Marginson, Melissa"
ACCT351,F2022,2.7,2.9916666666666667,-0.2916666666666665,3.0,"Cecere, Ralph"
ACCT351,W2023,3.3,2.9916666666666667,0.3083333333333331,3.0,"Marginson, Melissa"
ACCT352,F2016,3.0,3.2,-0.20000000000000018,3.0,"Abrams, Amanda"
ACCT352,F2016,3.0,3.2,-0.20000000000000018,3.0,"Abrams, Ryan"
ACCT352,F2017,3.0,3.2,-0.20000000000000018,3.0,"Abrams, Amanda"
ACCT352,F2017,3.0,3.2,-0.20000000000000018,3.0,"Cecere, Ralph"
ACCT352,W2018,3.3,3.2,0.09999999999999964,3.0,"Rabier, MaryJane"
ACCT352,W2018,3.3,3.2,0.09999999999999964,3.0,"Cecere, Ralph"
ACCT352,F2021,3.3,3.2,0.09999999999999964,3.0,"Abrams, Amanda"
ACCT352,W2022,3.3,3.2,0.09999999999999964,3.0,"Abrams, Amanda"
ACCT352,F2022,3.3,3.2,0.09999999999999964,3.0,"Abrams, Amanda"
ACCT354,F2016,3.0,3.128571428571429,-0.128571428571429,3.0,"Scott, Julia"
ACCT354,F2016,3.0,3.128571428571429,-0.128571428571429,3.0,"Zajdman-Borden, Karen"
ACCT354,W2017,3.0,3.128571428571429,-0.128571428571429,3.0,"Scott, Julia"
ACCT354,W2017,3.0,3.128571428571429,-0.128571428571429,3.0,"Zajdman-Borden, Karen"
ACCT354,F2017,3.3,3.128571428571429,0.17142857142857082,3.0,"Scott, Julia"
ACCT354,F2017,3.3,3.128571428571429,0.17142857142857082,3.0,"Murray, Michael George"
ACCT354,F2017,3.3,3.128571428571429,0.17142857142857082,3.0,"Noviello, Antoinette"
ACCT354,W2018,3.0,3.128571428571429,-0.128571428571429,3.0,"Fortin, Steve"
ACCT354,W2018,3.0,3.128571428571429,-0.128571428571429,3.0,"Zajdman-Borden, Karen"
ACCT354,W2018,3.0,3.128571428571429,-0.128571428571429,3.0,"Murray, Michael George"
ACCT354,W2018,3.0,3.128571428571429,-0.128571428571429,3.0,"Noviello, Antoinette"
ACCT354,W2019,3.0,3.128571428571429,-0.128571428571429,3.0,"Diodati, Jennifer"
ACCT354,W2019,3.0,3.128571428571429,-0.128571428571429,3.0,"Zerbino, Riccardo"
ACCT354,F2022,3.3,3.128571428571429,0.17142857142857082,3.0,"Cote, Matthew"
ACCT354,W2023,3.3,3.128571428571429,0.17142857142857082,3.0,"Cote, Matthew"
ACCT361,F2016,3.3,3.18,0.11999999999999966,3.0,"Toufighi, Bijan"
ACCT361,W2017,3.0,3.18,-0.18000000000000016,3.0,"Lee, Dongyoung"
ACCT361,W2017,3.0,3.18,-0.18000000000000016,3.0,"Toufighi, Bijan"
ACCT361,F2017,3.3,3.18,0.11999999999999966,3.0,"Parent, Kevin Paul"
ACCT361,F2017,3.3,3.18,0.11999999999999966,3.0,"Di Sabato, Marco"
ACCT361,W2018,3.0,3.18,-0.18000000000000016,3.0,"Lee, Dongyoung"
ACCT361,W2018,3.0,3.18,-0.18000000000000016,3.0,"Parent, Kevin Paul"
ACCT361,F2018,3.0,3.18,-0.18000000000000016,3.0,"Pruijssers, Jorien"
ACCT361,F2018,3.0,3.18,-0.18000000000000016,3.0,"Parent, Kevin Paul"
ACCT361,F2019,3.3,3.18,0.11999999999999966,3.0,"Pruijssers, Jorien"
ACCT361,F2020,3.3,3.18,0.11999999999999966,3.0,"Cote, Matthew"
ACCT361,W2021,3.3,3.18,0.11999999999999966,3.0,"Cecere, Ralph"
ACCT361,F2021,3.3,3.18,0.11999999999999966,3.0,"Cote, Matthew"
ACCT361,F2022,3.0,3.18,-0.18000000000000016,3.0,"Cecere, Ralph"
ACCT362,W2018,3.3,3.4333333333333336,-0.13333333333333375,3.0,"Zhang, Jingjing"
ACCT362,W2018,3.3,3.4333333333333336,-0.13333333333333375,3.0,"Lapointe, Deirdre"
ACCT362,W2021,3.7,3.4333333333333336,0.2666666666666666,3.0,"Levy, Philippe"
ACCT362,W2022,3.3,3.4333333333333336,-0.13333333333333375,3.0,"Levy, Philippe"
ACCT385,W2017,3.0,3.2,-0.20000000000000018,3.0,"Goldsman, Larry"
ACCT385,W2017,3.0,3.2,-0.20000000000000018,3.0,"Armanious, Joseph"
ACCT385,F2017,3.0,3.2,-0.20000000000000018,3.0,"Goldsman, Larry"
ACCT385,F2017,3.0,3.2,-0.20000000000000018,3.0,"Armanious, Joseph"
ACCT385,W2018,3.3,3.2,0.09999999999999964,3.0,"Wenzel, Brian"
ACCT385,W2018,3.3,3.2,0.09999999999999964,3.0,"Armanious, Joseph"
ACCT385,W2019,3.3,3.2,0.09999999999999964,3.0,"Wenzel, Brian"
ACCT385,W2019,3.3,3.2,0.09999999999999964,3.0,"Armanious, Joseph"
ACCT385,F2019,3.3,3.2,0.09999999999999964,3.0,"Goldsman, Larry"
ACCT385,F2020,3.3,3.2,0.09999999999999964,3.0,"Wenzel, Brian"
ACCT385,W2021,3.3,3.2,0.09999999999999964,3.0,"Joshi, Preetika"
ACCT385,W2021,3.3,3.2,0.09999999999999964,3.0,"Matarasso, Robert"
ACCT385,F2021,3.0,3.2,-0.20000000000000018,3.0,"Joshi, Preetika"
ACCT385,F2021,3.0,3.2,-0.20000000000000018,3.0,"Matarasso, Robert"
ACCT385,W2022,3.3,3.2,0.09999999999999964,3.0,"Marginson, Melissa"
ACCT452,W2018,3.3,3.3,0.0,3.0,"Leclerc, Charles"
ACCT452,W2023,3.3,3.3,0.0,3.0,"Tan, Hongping"
ACCT453,F2020,3.3,3.3,0.0,3.0,"Scott, Julia"
ACCT455,W2021,3.3,3.3,0.0,3.0,"Ma, Guang"
ACCT463,W2021,3.7,3.7,0.0,3.0,"Levy, Philippe"
ACCT475,W2017,3.3,3.3,0.0,3.0,"Cecere, Ralph"
ACCT475,W2017,3.3,3.3,0.0,3.0,"Toufighi, Bijan"
ACCT475,W2021,3.3,3.3,0.0,3.0,"Cecere, Ralph"
ACCT486,F2019,3.3,3.2999999999999994,4.440892098500626e-16,3.0,"Goldsman, Larry"
ACCT486,F2020,3.3,3.2999999999999994,4.440892098500626e-16,3.0,"Marginson, Melissa"
ACCT486,W2021,3.3,3.2999999999999994,4.440892098500626e-16,3.0,"Marginson, Melissa"
AEBI120,F2011,3.3,3.290909090909091,0.009090909090908816,3.0,"Dunphy, Gary Brian"
AEBI120,F2013,3.7,3.290909090909091,0.40909090909090917,3.0,"Dunphy, Gary Brian"
AEBI120,F2014,3.7,3.290909090909091,0.40909090909090917,3.0,"Dunphy, Gary Brian"
AEBI120,F2015,3.3,3.290909090909091,0.009090909090908816,3.0,"Dunphy, Gary Brian"
AEBI120,F2016,3.3,3.290909090909091,0.009090909090908816,3.0,"Dunphy, Gary Brian"
AEBI120,F2017,3.3,3.290909090909091,0.009090909090908816,3.0,"Dunphy, Gary Brian"
AEBI120,F2018,3.3,3.290909090909091,0.009090909090908816,3.0,"Dunphy, Gary Brian"
AEBI120,F2019,3.3,3.290909090909091,0.009090909090908816,3.0,"Dunphy, Gary Brian"
AEBI120,F2020,3.3,3.290909090909091,0.009090909090908816,3.0,"Altamura, Fernando"
AEBI120,F2021,3.0,3.290909090909091,-0.290909090909091,3.0,"Altamura, Fernando"
AEBI120,F2022,2.7,3.290909090909091,-0.5909090909090908,3.0,"Altamura, Fernando"
AEBI122,W2015,3.0,2.942857142857143,0.05714285714285694,3.0,"Cherestes, Alice"
AEBI122,W2016,3.3,2.942857142857143,0.35714285714285676,3.0,"Cherestes, Alice"
AEBI122,W2017,3.0,2.942857142857143,0.05714285714285694,3.0,"Cherestes, Alice"
AEBI122,W2018,2.7,2.942857142857143,-0.24285714285714288,3.0,"Altamura, Fernando"
AEBI122,W2019,2.3,2.942857142857143,-0.6428571428571432,3.0,"Altamura, Fernando"
AEBI122,W2021,3.3,2.942857142857143,0.35714285714285676,3.0,"Altamura, Fernando"
AEBI122,W2022,3.0,2.942857142857143,0.05714285714285694,3.0,"Altamura, Fernando"
AEBI210,F2013,3.7,3.39,0.31000000000000005,3.0,"Singh, Jaswinder"
AEBI210,F2014,3.0,3.39,-0.3900000000000001,3.0,"Bede, Jacqueline"
AEBI210,F2014,3.0,3.39,-0.3900000000000001,3.0,"Ajjamada, Kushalappa"
AEBI210,F2014,3.0,3.39,-0.3900000000000001,3.0,"Donnelly, Danielle J"
AEBI210,F2015,3.3,3.39,-0.0900000000000003,3.0,"Singh, Jaswinder"
AEBI210,F2016,3.3,3.39,-0.0900000000000003,3.0,"Wilkins, Olivia"
AEBI210,F2017,3.3,3.39,-0.0900000000000003,3.0,"Singh, Jaswinder"
AEBI210,F2018,3.3,3.39,-0.0900000000000003,3.0,"Wilkins, Olivia"
AEBI210,F2019,3.3,3.39,-0.0900000000000003,3.0,"Lovat, Christie-Anna"
AEBI210,F2020,3.7,3.39,0.31000000000000005,3.0,"Dastmalchi, Mehran"
AEBI210,F2021,3.7,3.39,0.31000000000000005,3.0,"Dastmalchi, Mehran"
AEBI210,F2022,3.3,3.39,-0.0900000000000003,3.0,"Dastmalchi, Mehran"
AEBI211,W2014,3.0,3.2777777777777777,-0.2777777777777777,3.0,"Lewis, David James"
AEBI211,W2015,3.3,3.2777777777777777,0.022222222222222143,3.0,"Head, Jessica"
AEBI211,W2016,3.3,3.2777777777777777,0.022222222222222143,3.0,"Head, Jessica"
AEBI211,W2017,3.3,3.2777777777777777,0.022222222222222143,3.0,"Head, Jessica"
AEBI211,W2018,3.3,3.2777777777777777,0.022222222222222143,3.0,"Head, Jessica"
AEBI211,W2019,3.3,3.2777777777777777,0.022222222222222143,3.0,"Head, Jessica"
AEBI211,W2021,3.7,3.2777777777777777,0.4222222222222225,3.0,"Turney, Shaun"
AEBI211,W2022,3.3,3.2777777777777777,0.022222222222222143,3.0,"Head, Jessica"
AEBI211,W2023,3.0,3.2777777777777777,-0.2777777777777777,3.0,"Head, Jessica"
AEBI212,W2014,3.3,3.6666666666666665,-0.3666666666666667,3.0,"Wheeler, Terry A"
AEBI212,W2015,3.7,3.6666666666666665,0.03333333333333366,3.0,"Wheeler, Terry A"
AEBI212,W2016,3.7,3.6666666666666665,0.03333333333333366,3.0,"Wheeler, Terry A"
AEBI212,W2017,3.7,3.6666666666666665,0.03333333333333366,3.0,"Solecki, Anna Maria"
AEBI212,W2018,3.3,3.6666666666666665,-0.3666666666666667,3.0,"Lovat, Christie-Anna"
AEBI212,W2019,3.3,3.6666666666666665,-0.3666666666666667,3.0,"Lovat, Christie-Anna"
AEBI212,W2021,4.0,3.6666666666666665,0.3333333333333335,3.0,"Gillung, Jessica"
AEBI212,W2022,4.0,3.6666666666666665,0.3333333333333335,3.0,"Gillung, Jessica"
AEBI212,W2023,4.0,3.6666666666666665,0.3333333333333335,3.0,"Gillung, Jessica"
AECH110,F2011,3.3,3.345454545454545,-0.04545454545454497,4.0,"Cherestes, Alice"
AECH110,F2013,3.3,3.345454545454545,-0.04545454545454497,4.0,"Cherestes, Alice"
AECH110,F2014,3.0,3.345454545454545,-0.3454545454545448,4.0,"Cherestes, Alice"
AECH110,F2015,3.3,3.345454545454545,-0.04545454545454497,4.0,"Cherestes, Alice"
AECH110,F2016,3.3,3.345454545454545,-0.04545454545454497,4.0,"Cherestes, Alice"
AECH110,F2017,3.3,3.345454545454545,-0.04545454545454497,4.0,"Cherestes, Alice"
AECH110,F2018,3.3,3.345454545454545,-0.04545454545454497,4.0,"Cherestes, Alice"
AECH110,F2019,3.3,3.345454545454545,-0.04545454545454497,4.0,"Cherestes, Alice"
AECH110,F2020,3.7,3.345454545454545,0.3545454545454554,4.0,"Cherestes, Alice"
AECH110,F2021,3.7,3.345454545454545,0.3545454545454554,4.0,"Cherestes, Alice"
AECH110,F2022,3.3,3.345454545454545,-0.04545454545454497,4.0,"Cherestes, Alice"
AECH111,W2012,3.0,3.077777777777777,-0.07777777777777706,4.0,"Cherestes, Alice"
AECH111,W2014,3.0,3.077777777777777,-0.07777777777777706,4.0,"Cherestes, Alice"
AECH111,W2015,2.7,3.077777777777777,-0.3777777777777769,4.0,"Cherestes, Alice"
AECH111,W2016,2.7,3.077777777777777,-0.3777777777777769,4.0,"Cherestes, Alice"
AECH111,W2017,3.0,3.077777777777777,-0.07777777777777706,4.0,"Cherestes, Alice"
AECH111,W2018,3.0,3.077777777777777,-0.07777777777777706,4.0,"Cherestes, Alice"
AECH111,W2019,3.3,3.077777777777777,0.22222222222222276,4.0,"Cherestes, Alice"
AECH111,W2021,3.7,3.077777777777777,0.6222222222222231,4.0,"Cherestes, Alice"
AECH111,W2022,3.3,3.077777777777777,0.22222222222222276,4.0,"Cherestes, Alice"
AEHM205,W2014,3.0,3.1727272727272724,-0.1727272727272724,3.0,"Newman, Carole"
AEHM205,W2014,3.0,3.1727272727272724,-0.1727272727272724,3.0,"Waters, Natalie Heather"
AEHM205,W2016,3.7,3.1727272727272724,0.5272727272727278,3.0,"Newman, Carole"
AEHM205,W2016,3.7,3.1727272727272724,0.5272727272727278,3.0,"MacKenzie, Emily"
AEHM205,F2016,3.0,3.1727272727272724,-0.1727272727272724,3.0,"Newman, Carole"
AEHM205,F2016,3.0,3.1727272727272724,-0.1727272727272724,3.0,"MacKenzie, Emily"
AEHM205,W2017,3.3,3.1727272727272724,0.12727272727272743,3.0,"Newman, Carole"
AEHM205,W2017,3.3,3.1727272727272724,0.12727272727272743,3.0,"MacKenzie, Emily"
AEHM205,F2017,3.3,3.1727272727272724,0.12727272727272743,3.0,"Newman, Carole"
AEHM205,F2017,3.3,3.1727272727272724,0.12727272727272743,3.0,"MacKenzie, Emily"
AEHM205,F2018,3.0,3.1727272727272724,-0.1727272727272724,3.0,"Newman, Carole"
AEHM205,F2018,3.0,3.1727272727272724,-0.1727272727272724,3.0,"MacKenzie, Emily"
AEHM205,W2019,3.3,3.1727272727272724,0.12727272727272743,3.0,"Newman, Carole"
AEHM205,W2019,3.3,3.1727272727272724,0.12727272727272743,3.0,"MacKenzie, Emily"
AEHM205,F2019,3.0,3.1727272727272724,-0.1727272727272724,3.0,"Newman, Carole"
AEHM205,F2019,3.0,3.1727272727272724,-0.1727272727272724,3.0,"MacKenzie, Emily"
AEHM205,F2020,3.0,3.1727272727272724,-0.1727272727272724,3.0,"Newman, Carole"
AEHM205,F2020,3.0,3.1727272727272724,-0.1727272727272724,3.0,"MacKenzie, Emily"
AEHM205,W2021,3.3,3.1727272727272724,0.12727272727272743,3.0,"Newman, Carole"
AEHM205,W2021,3.3,3.1727272727272724,0.12727272727272743,3.0,"MacKenzie, Emily"
AEHM205,W2022,3.0,3.1727272727272724,-0.1727272727272724,3.0,"Newman, Carole"
AEHM205,W2022,3.0,3.1727272727272724,-0.1727272727272724,3.0,"MacKenzie, Emily"
AEMA101,F2011,2.0,2.6727272727272724,-0.6727272727272724,3.0,"Hayes, John F"
AEMA101,F2013,2.7,2.6727272727272724,0.02727272727272778,3.0,"Hayes, John F"
AEMA101,F2014,2.3,2.6727272727272724,-0.3727272727272726,3.0,"Hayes, John F"
AEMA101,F2015,2.7,2.6727272727272724,0.02727272727272778,3.0,"Hayes, John F"
AEMA101,F2016,2.7,2.6727272727272724,0.02727272727272778,3.0,"Hayes, John F"
AEMA101,F2017,2.7,2.6727272727272724,0.02727272727272778,3.0,"Hayes, John F"
AEMA101,F2018,2.3,2.6727272727272724,-0.3727272727272726,3.0,"Hayes, John F"
AEMA101,F2019,3.0,2.6727272727272724,0.3272727272727276,3.0,"Moreno García, Lizzette"
AEMA101,F2020,3.3,2.6727272727272724,0.6272727272727274,3.0,"Altamura, Fernando"
AEMA101,F2021,3.0,2.6727272727272724,0.3272727272727276,3.0,"Altamura, Fernando"
AEMA101,F2022,2.7,2.6727272727272724,0.02727272727272778,3.0,"Altamura, Fernando"
AEMA102,W2012,2.7,2.788888888888889,-0.08888888888888902,4.0,"Hayes, John F"
AEMA102,W2014,2.7,2.788888888888889,-0.08888888888888902,4.0,"Hayes, John F"
AEMA102,W2015,2.7,2.788888888888889,-0.08888888888888902,4.0,"Hayes, John F"
AEMA102,W2016,3.0,2.788888888888889,0.2111111111111108,4.0,"Hayes, John F"
AEMA102,W2017,3.0,2.788888888888889,0.2111111111111108,4.0,"Hayes, John F"
AEMA102,W2018,2.7,2.788888888888889,-0.08888888888888902,4.0,"Hayes, John F"
AEMA102,W2019,2.7,2.788888888888889,-0.08888888888888902,4.0,"Hayes, John F"
AEMA102,W2021,3.3,2.788888888888889,0.5111111111111106,4.0,"Altamura, Fernando"
AEMA102,W2022,2.3,2.788888888888889,-0.4888888888888894,4.0,"Altamura, Fernando"
AEMA202,F2015,2.7,3.0,-0.2999999999999998,3.0,"Titley-Péloquin, David"
AEMA202,F2016,2.7,3.0,-0.2999999999999998,3.0,"Titley-Péloquin, David"
AEMA202,F2019,3.3,3.0,0.2999999999999998,3.0,"Titley-Péloquin, David"
AEMA202,F2020,3.3,3.0,0.2999999999999998,3.0,"Titley-Péloquin, David"
AEMA202,F2021,3.0,3.0,0.0,3.0,"Altamura, Fernando"
AEMA305,W2016,2.7,3.0,-0.2999999999999998,3.0,"Titley-Péloquin, David"
AEMA305,W2017,2.7,3.0,-0.2999999999999998,3.0,"Titley-Péloquin, David"
AEMA305,W2018,3.3,3.0,0.2999999999999998,3.0,"Titley-Péloquin, David"
AEMA305,W2021,3.0,3.0,0.0,3.0,"Titley-Péloquin, David"
AEMA305,W2022,3.3,3.0,0.2999999999999998,3.0,"Titley-Péloquin, David"
AEMA310,F2014,3.3,3.2,0.09999999999999964,3.0,"Dutilleul, Pierre R L"
AEMA310,F2014,3.3,3.2,0.09999999999999964,3.0,"Gravel, Valérie"
AEMA310,F2015,3.3,3.2,0.09999999999999964,3.0,"Dutilleul, Pierre R L"
AEMA310,F2015,3.3,3.2,0.09999999999999964,3.0,"Gravel, Valérie"
AEMA310,F2016,3.3,3.2,0.09999999999999964,3.0,"Dutilleul, Pierre R L"
AEMA310,F2016,3.3,3.2,0.09999999999999964,3.0,"Gravel, Valérie"
AEMA310,W2017,3.3,3.2,0.09999999999999964,3.0,"Dutilleul, Pierre R L"
AEMA310,W2017,3.3,3.2,0.09999999999999964,3.0,"Gravel, Valérie"
AEMA310,F2017,2.7,3.2,-0.5,3.0,"Dutilleul, Pierre R L"
AEMA310,W2018,3.3,3.2,0.09999999999999964,3.0,"Dutilleul, Pierre R L"
AEMA310,W2018,3.3,3.2,0.09999999999999964,3.0,"Gravel, Valérie"
AEMA310,F2018,3.3,3.2,0.09999999999999964,3.0,"Dutilleul, Pierre R L"
AEMA310,F2018,3.3,3.2,0.09999999999999964,3.0,"Gravel, Valérie"
AEMA310,W2019,3.0,3.2,-0.20000000000000018,3.0,"Dutilleul, Pierre R L"
AEMA310,W2019,3.0,3.2,-0.20000000000000018,3.0,"Claveau, Yves"
AEMA310,F2019,3.0,3.2,-0.20000000000000018,3.0,"Claveau, Yves"
AEMA310,F2019,3.0,3.2,-0.20000000000000018,3.0,"Moreno García, Lizzette"
AEMA310,F2020,3.7,3.2,0.5,3.0,"Dutilleul, Pierre R L"
AEMA310,F2020,3.7,3.2,0.5,3.0,"Hoyos-Villegas, Valerio"
AEMA310,W2021,3.3,3.2,0.09999999999999964,3.0,"Dutilleul, Pierre R L"
AEMA310,W2021,3.3,3.2,0.09999999999999964,3.0,"Hoyos-Villegas, Valerio"
AEMA310,W2022,3.3,3.2,0.09999999999999964,3.0,"Hoyos-Villegas, Valerio"
AEMA310,F2022,3.0,3.2,-0.20000000000000018,3.0,"Dutilleul, Pierre R L"
AEMA310,W2023,3.0,3.2,-0.20000000000000018,3.0,"Bona, Kelly Ann"
AEPH112,F2013,3.3,2.97,0.3299999999999996,4.0,"Dutta, Baishali"
AEPH112,F2014,3.3,2.97,0.3299999999999996,4.0,"Daneshmand, Farhang"
AEPH112,F2015,3.0,2.97,0.029999999999999805,4.0,"Titley-Péloquin, David"
AEPH112,F2016,3.0,2.97,0.029999999999999805,4.0,"Titley-Péloquin, David"
AEPH112,F2017,3.0,2.97,0.029999999999999805,4.0,"Titley-Péloquin, David"
AEPH112,F2018,2.7,2.97,-0.27,4.0,"Titley-Péloquin, David"
AEPH112,F2019,2.7,2.97,-0.27,4.0,"Titley-Péloquin, David"
AEPH112,F2020,3.3,2.97,0.3299999999999996,4.0,"Titley-Péloquin, David"
AEPH112,F2021,2.7,2.97,-0.27,4.0,"Titley-Péloquin, David"
AEPH112,F2022,2.7,2.97,-0.27,4.0,"Titley-Péloquin, David"
AEPH113,F2016,2.3,2.6666666666666665,-0.3666666666666667,4.0,"Titley-Péloquin, David"
AEPH113,F2017,3.0,2.6666666666666665,0.3333333333333335,4.0,"Titley-Péloquin, David"
AEPH113,F2018,2.7,2.6666666666666665,0.03333333333333366,4.0,"Titley-Péloquin, David"
AEPH114,W2014,3.3,2.9125,0.38749999999999973,4.0,"Singh, Ajay"
AEPH114,W2015,3.0,2.9125,0.08749999999999991,4.0,"Titley-Péloquin, David"
AEPH114,W2016,3.0,2.9125,0.08749999999999991,4.0,"Titley-Péloquin, David"
AEPH114,W2017,2.7,2.9125,-0.2124999999999999,4.0,"Titley-Péloquin, David"
AEPH114,W2018,3.0,2.9125,0.08749999999999991,4.0,"Titley-Péloquin, David"
AEPH114,W2019,2.3,2.9125,-0.6125000000000003,4.0,"Titley-Péloquin, David"
AEPH114,W2021,3.0,2.9125,0.08749999999999991,4.0,"Titley-Péloquin, David"
AEPH114,W2022,3.0,2.9125,0.08749999999999991,4.0,"Titley-Péloquin, David"
AEPH115,W2017,2.7,2.766666666666667,-0.06666666666666687,4.0,"Titley-Péloquin, David"
AEPH115,W2019,2.3,2.766666666666667,-0.46666666666666723,4.0,"Titley-Péloquin, David"
AEPH115,W2021,3.3,2.766666666666667,0.5333333333333328,4.0,"Titley-Péloquin, David"
AERO401,F2019,4.0,4.0,0.0,3.0,"Hubert, Pascal"
AERO401,F2022,4.0,4.0,0.0,3.0,"Hubert, Pascal"
AFRI200,W2016,3.3,3.4875,-0.1875,3.0,"Soske, Jon"
AFRI200,F2016,3.3,3.4875,-0.1875,3.0,"Medani, Khalid"
AFRI200,F2017,3.7,3.4875,0.21250000000000036,3.0,"Medani, Khalid"
AFRI200,F2018,3.3,3.4875,-0.1875,3.0,"Sesay, Mohamed"
AFRI200,F2019,3.7,3.4875,0.21250000000000036,3.0,"Boasiako, Antwi"
AFRI200,F2020,3.3,3.4875,-0.1875,3.0,"Rouhani, Leva"
AFRI200,F2021,3.3,3.4875,-0.1875,3.0,"Raycraft, Justin"
AFRI200,F2022,4.0,3.4875,0.5125000000000002,3.0,"Nzembayie, Mphoweh"
AFRI401,F2016,4.0,4.0,0.0,3.0,"Ngaira, Angela"
AFRI401,F2017,4.0,4.0,0.0,3.0,"Ngaira, Angela"
AFRI401,F2018,4.0,4.0,0.0,3.0,"Ngaira, Angela"
AGEC200,F2016,4.0,3.6,0.3999999999999999,3.0,"Kosoy, Nicolas"
AGEC200,F2017,3.3,3.6,-0.30000000000000027,3.0,"Baker, Laurence B B"
AGEC200,F2018,3.3,3.6,-0.30000000000000027,3.0,"Harou, Aurelie"
AGEC200,F2019,3.7,3.6,0.10000000000000009,3.0,"Diarra, Gaoussou"
AGEC200,F2021,4.0,3.6,0.3999999999999999,3.0,"Harou, Aurelie"
AGEC200,F2022,3.3,3.6,-0.30000000000000027,3.0,"Diarra, Gaoussou"
AGEC231,W2018,3.3,3.3,0.0,3.0,"Baker, Laurence B B"
AGEC330,F2017,3.3,3.3,0.0,3.0,"Baker, Laurence B B"
AGEC430,W2019,3.7,3.7,0.0,3.0,"Hickey, Gordon"
AGEC430,W2022,3.7,3.7,0.0,3.0,"Hickey, Gordon"
AGEC442,W2019,3.7,3.7,0.0,3.0,"Harou, Aurelie"
AGRI215,F2018,4.0,4.0,0.0,3.0,"Begg, Caroline B"
AGRI215,F2018,4.0,4.0,0.0,3.0,"Vasseur, Elsa"
AGRI325,S2019,3.7,3.7,0.0,3.0,"Major, Julie"
AGRI325,S2019,3.7,3.7,0.0,3.0,"Burgos, Sergio"
AGRI330,W2018,4.0,4.0,0.0,1.0,"Lussier, Serge"
AGRI340,W2021,4.0,4.0,0.0,3.0,"Begg, Caroline B"
AGRI340,S2021,4.0,4.0,0.0,3.0,"Begg, Caroline B"
AGRI340,W2023,4.0,4.0,0.0,3.0,"Begg, Caroline B"
AGRI411,W2013,3.7,3.7,0.0,3.0,"Monardes, Humberto"
AGRI411,W2018,3.7,3.7,0.0,3.0,"Monardes, Humberto"
AGRI411,W2019,3.7,3.7,0.0,3.0,"Smith, Donald L"
AGRI411,W2023,3.7,3.7,0.0,3.0,"Vasseur, Elsa"
AGRI510,W2021,4.0,4.0,0.0,3.0,"Wang, Yixiang"
AGRI550,W2014,3.7,3.7,0.0,3.0,"Begg, Caroline B"
ANAT212,W2014,3.3,3.233333333333333,0.06666666666666687,3.0,"Pause, Arnim"
ANAT212,W2014,3.3,3.233333333333333,0.06666666666666687,3.0,"Bouchard, Maxime"
ANAT212,W2014,3.3,3.233333333333333,0.06666666666666687,3.0,"Young, Jason"
ANAT212,W2015,3.3,3.233333333333333,0.06666666666666687,3.0,"Pause, Arnim"
ANAT212,W2015,3.3,3.233333333333333,0.06666666666666687,3.0,"Bouchard, Maxime"
ANAT212,W2015,3.3,3.233333333333333,0.06666666666666687,3.0,"Young, Jason"
ANAT212,W2016,3.3,3.233333333333333,0.06666666666666687,3.0,"Duchaine, Thomas"
ANAT212,W2016,3.3,3.233333333333333,0.06666666666666687,3.0,"Branton, Philip E"
ANAT212,W2016,3.3,3.233333333333333,0.06666666666666687,3.0,"Bouchard, Maxime"
ANAT212,W2017,3.3,3.233333333333333,0.06666666666666687,3.0,"Pause, Arnim"
ANAT212,W2017,3.3,3.233333333333333,0.06666666666666687,3.0,"Bouchard, Maxime"
ANAT212,W2017,3.3,3.233333333333333,0.06666666666666687,3.0,"Young, Jason"
ANAT212,W2018,3.3,3.233333333333333,0.06666666666666687,3.0,"Pause, Arnim"
ANAT212,W2018,3.3,3.233333333333333,0.06666666666666687,3.0,"Gallouzi, Imed Eddine"
